10.286347	10.751649
6.774893	6.145878
10.219073	10.051892
9.725786	10.815757
8.978729	8.824461
8.913626	8.598093
8.704799	8.143071
8.629879	8.446661
8.194147	6.107684
6.418059	6.763550
7.797376	7.357800
9.481057	9.150897
7.477541	8.577599
8.148288	8.774719
9.548556	9.236995
9.782833	8.897357
9.414442	10.778964
8.792554	8.202957
8.772144	9.754987
7.038918	7.242886
8.827270	9.927876
8.704162	8.848609
6.682291	7.251943
10.985017	9.655562
9.906841	10.304702
9.668749	10.188078
10.643836	9.124030
8.813543	9.209546
9.501309	8.638811
9.174094	8.344194
8.497072	8.352862
8.534135	9.700706
9.669379	10.235722
9.248836	9.731324
9.777831	7.944084
10.231898	10.174204
10.443550	9.914467
8.033381	7.319338
8.440491	8.532463
8.439048	8.705680
9.045172	9.426398
8.403313	9.396490
8.251194	7.543614
8.638948	7.358582
8.464584	8.587126
9.985730	11.575974
8.557946	9.371511
10.067885	10.945436
9.845664	10.127129
8.366129	8.001247
7.180210	8.406637
9.633770	9.920947
8.703122	9.380900
10.427662	11.556449
9.796229	10.511430
9.988837	7.915624
7.580970	7.814506
10.089697	11.105957
8.532429	9.423949
8.904250	8.604726
9.653557	10.287083
7.784959	7.460493
8.297965	7.919629
9.839156	8.089187
8.672081	10.200182
6.491892	8.062850
9.151961	8.230489
10.251495	8.635340
9.974519	10.333908
10.815266	9.512018
8.203335	7.437580
9.508906	9.720589
7.657556	7.808349
6.852560	6.961332
7.793119	7.180033
9.075795	10.236393
10.236788	9.956892
8.121909	8.005901
8.122414	7.386894
8.275777	7.931362
9.898195	10.612032
8.803051	8.991172
8.819846	10.534999
8.747423	9.352054
9.079268	8.787634
8.550899	8.523157
7.413735	5.891747
8.156825	7.625936
8.828471	8.581604
9.086405	10.101361
6.160478	6.906076
8.705812	9.254557
7.873726	6.729532
8.253081	9.755581
8.138704	5.826666
7.026128	6.441132
8.377714	7.865378
6.494446	6.478127
8.363311	11.017115
8.877166	7.906041
9.518233	9.514326
9.127867	8.198898
10.016894	8.623454
8.645916	7.676819
9.632898	9.828897
9.123858	8.703844
9.412988	9.256406
9.470951	9.044311
8.224428	8.668208
8.371102	8.528946
9.804131	8.853252
8.598346	7.469971
8.296500	8.617120
8.634819	6.540814
9.219453	8.790953
9.380920	10.018358
8.345825	8.978567
11.056977	9.589331
8.225987	6.912058
9.065386	9.249178
8.788893	9.555955
8.888825	8.570211
7.743922	8.014604
9.328280	7.940858
9.214442	9.609600
8.662383	7.015636
8.918663	7.589171
8.150161	9.893508
7.995334	8.806949
8.536403	8.001254
10.284412	11.969150
11.657809	12.109580
11.195589	11.366222
10.875031	11.741037
8.561149	8.432224
9.679267	8.419523
8.972781	6.817700
8.451724	10.167150
7.921402	7.123032
8.400808	7.274793
10.300434	9.219752
9.479559	10.211842
9.380436	8.142325
9.284476	9.194819
9.631046	11.254366
8.428318	8.073471
9.180549	9.443604
8.693832	6.187225
8.569384	9.433790
8.309076	7.680780
8.487592	9.485895
9.906457	8.878574
10.772840	11.902500
9.941621	9.061682
9.833840	10.318852
10.297286	10.625229
9.352749	9.119802
7.067499	5.483549
10.724404	9.830631
9.346879	10.463537
9.739000	10.909442
9.567827	9.664425
10.284237	9.059525
8.665372	9.613391
9.055618	7.955721
8.442572	8.120943
9.319005	10.454656
8.330265	9.055033
8.661538	9.884172
10.342328	8.417059
9.915731	10.388225
7.760717	5.518005
9.704411	9.622758
11.099680	10.581162
9.278826	9.828151
9.286059	8.013057
9.215351	8.572281
10.615831	9.612701
9.873965	9.181024
8.564104	8.376262
8.561302	7.586613
8.108370	6.395251
7.837892	7.507792
8.480147	9.563888
7.595477	8.973316
10.610196	11.731394
10.005029	11.658828
8.166306	8.249096
8.079598	7.293793
9.477799	10.247203
7.945106	6.888751
9.656272	11.397776
9.620606	10.090354
7.135928	5.723448
9.454209	8.610240
9.621588	11.706256
9.293410	9.561478
8.362751	7.754688
8.260851	8.261086
7.679869	7.338163
11.063696	10.014905
8.905746	7.844673
9.451977	8.322667
8.839665	8.661579
9.242393	7.993849
8.786699	9.579195
9.669316	9.872063
7.693123	8.564977
9.212376	8.257037
9.403580	9.109933
8.921111	7.564072
8.026397	8.658542
10.338843	9.148178
8.959155	8.301314
10.202987	10.314043
8.289422	7.743143
9.131128	8.523085
8.411490	10.419099
8.312595	9.448287
10.210566	10.965898
8.961835	8.810137
7.542698	8.463929
10.497057	9.478130
8.549919	10.367680
8.677098	9.671182
7.401977	6.844387
9.406312	9.438719
8.565343	8.143604
9.367897	9.186597
10.292538	8.828325
11.168233	11.930779
7.793888	8.401821
8.926947	10.302748
8.481952	8.504324
7.868323	8.742585
8.916917	8.759725
9.716316	11.113523
9.756948	8.925750
10.870690	11.399581
9.733757	10.165814
10.092030	11.824812
10.387863	9.960466
8.888479	10.918863
9.066190	7.206684
8.538319	7.149658
7.512711	9.450121
10.212235	9.227576
9.324566	9.817971
6.930772	5.870477
8.507781	10.760793
9.363202	10.955601
8.376110	9.286400
8.430470	7.856435
6.586413	6.015504
8.223293	8.898667
9.318661	10.556871
7.036973	8.253908
8.567790	9.004849
7.648552	7.872650
9.560940	9.361780
8.232023	7.195509
9.419773	9.386925
7.889889	7.352750
9.186395	9.473625
9.690618	9.971402
7.722433	7.845981
10.299623	8.561280
10.449269	10.115813
10.245728	10.845554
8.807778	9.024362
8.699204	8.609596
8.132744	8.347539
10.213000	9.687787
8.370478	9.442962
10.482400	11.882562
9.097624	9.752746
8.509774	8.393164
8.585392	8.511542
10.229485	9.143351
9.509034	8.699989
8.650858	9.608842
8.485151	6.614826
9.407764	7.626149
10.164329	9.992472
9.384411	9.584364
9.510536	9.034536
9.584323	8.854952
7.752811	7.124713
9.391668	10.049602
9.481253	9.167999
9.833451	9.031834
9.569920	11.343835
8.233702	7.805724
7.751045	7.711613
8.963408	9.336762
8.177450	9.258577
8.080296	6.839184
9.686402	10.140615
9.427341	12.084913
7.806774	8.483866
9.668590	11.528718
8.396341	8.138498
10.496248	9.222555
9.852193	10.519440
8.723370	8.663147
8.978219	9.816858
8.457819	7.574593
8.969926	9.662441
7.906911	8.443584
8.199158	7.860123
10.349909	9.325991
9.153756	7.233701
8.863972	7.993923
8.222756	9.308671
7.359680	6.106335
7.999341	8.155211
9.740344	9.313613
8.781652	10.127047
9.863054	9.949749
8.735959	8.220970
6.368362	6.115610
8.597982	9.444013
8.121113	7.335910
8.365348	9.716543
9.209296	8.537969
8.267767	7.020455
9.928262	9.025234
9.333357	10.952435
8.693978	10.184388
9.218556	8.979965
7.949707	4.141296
10.336406	8.307486
6.087871	6.677619
9.778839	9.849579
8.127193	7.095734
8.754594	8.704738
7.308781	6.211727
10.370142	10.947561
8.385814	7.645473
11.270404	8.944670
10.210243	11.478971
9.353837	8.498397
8.611140	9.060267
9.623825	9.458705
7.606005	9.357897
8.517624	9.134073
9.381891	7.900448
8.986028	7.701390
8.679498	9.217645
10.208286	10.741283
8.971377	8.209225
9.783768	8.515895
9.122972	8.921056
8.561877	6.909007
8.863607	6.985939
9.026686	7.839138
8.373455	9.206197
7.936339	7.159164
7.721379	8.692567
8.824622	9.096753
7.054491	6.287316
8.875366	8.366307
8.485206	8.831372
10.881750	11.880275
9.339622	9.482069
8.458388	8.395259
9.618216	9.833101
9.575815	8.875737
7.727455	7.793924
8.324525	9.039614
9.319622	7.613186
8.735331	8.741072
9.501825	10.115474
8.759247	7.862493
8.004947	7.591299
8.195870	8.080504
10.252377	9.703537
9.936966	10.547535
8.528731	9.779421
8.838834	9.258224
8.866117	9.690700
8.348893	9.045728
7.754935	7.984303
8.890861	10.158930
8.937401	7.727807
9.950373	9.794496
8.068086	7.924779
8.860139	9.846828
10.365797	8.963986
9.034665	8.675099
8.394962	8.886534
9.091396	9.999775
9.741278	8.639040
8.332614	7.079856
9.604787	10.795656
7.390618	7.440674
6.414805	5.114027
8.210151	8.313115
8.823512	9.463352
9.933365	9.621234
9.084844	8.536782
9.795476	9.132983
8.131350	8.117067
8.661426	9.382095
8.823624	9.756397
11.671265	11.241662
8.156793	10.433593
9.817620	9.772406
9.406070	10.206231
9.128471	8.080418
9.621819	9.988440
9.726994	9.384791
9.381496	9.499853
7.456282	6.531449
7.123776	7.513136
8.453695	9.786707
9.984396	9.996766
9.569233	11.826399
11.117757	11.683915
8.619720	7.707794
10.326465	11.229635
8.571750	8.624390
9.506696	10.491624
9.451971	8.750640
8.652883	8.710376
9.833355	8.823103
8.617081	7.913578
9.681675	10.642590
9.236501	9.595122
9.147444	8.465139
8.734878	8.225481
8.096188	6.591112
8.864989	10.379331
9.887475	9.621765
9.580589	9.637891
7.583117	7.308870
9.207398	8.704424
7.906788	8.313565
10.209382	12.372067
8.263772	8.866151
10.841076	11.052772
8.332407	8.474846
7.888211	8.072407
7.707345	6.385775
7.294625	6.557422
11.498962	10.608491
8.333255	7.428514
9.568338	11.702015
9.054530	10.313912
9.565525	9.540135
9.752226	11.673717
9.538940	10.773803
8.857131	11.757548
9.135255	7.475155
8.271358	9.691736
7.930295	9.059446
10.805895	9.475027
9.442789	7.908648
9.388203	10.062087
9.235164	8.000307
8.965613	9.291826
10.667681	10.868904
9.045121	9.041315
9.742731	8.852792
10.728253	11.512668
7.521535	7.903057
9.898212	9.736723
9.604717	8.841104
8.552649	7.621257
7.581528	6.829819
9.042008	10.473608
8.004378	9.641041
8.789805	6.866545
8.456403	7.432908
8.032811	9.873665
7.575605	7.331747
8.130999	6.929770
9.579904	9.171458
8.299087	7.082286
9.880712	10.663142
10.586338	10.576773
9.157931	8.956427
9.292414	8.662375
9.062695	9.219683
9.612262	10.183961
9.339903	10.241806
8.943916	8.710927
9.357742	9.120532
8.996915	8.847901
9.458232	10.497233
8.172404	8.981768
9.094436	8.028295
7.855852	7.381277
8.606640	10.424138
8.831693	9.262995
7.700558	7.077732
9.839044	9.983124
11.570939	10.539699
9.539916	11.800692
6.945416	5.932975
8.826939	8.685176
10.061442	10.777041
10.425477	11.213147
11.861982	11.743957
8.500514	7.237426
9.108655	9.615638
10.437994	10.846625
9.132731	9.349204
9.727412	12.154108
9.318485	8.219927
7.711789	7.149290
8.987820	8.931789
8.866425	8.128910
9.836127	11.516311
10.009686	10.947757
9.986905	10.565763
10.325148	10.825146
9.115127	10.027520
9.721611	9.380495
9.677628	8.867366
10.017970	10.950375
9.137983	8.080920
7.381657	5.216682
9.913634	11.040966
10.670013	9.508281
8.667403	9.709312
8.146302	7.437580
7.941966	8.469840
10.244443	10.668896
9.099349	9.030650
8.088688	6.944635
9.606312	7.669804
10.785620	10.435974
9.680569	10.087114
9.762025	9.354453
10.245296	9.693767
10.264757	10.062376
8.885698	7.733528
9.671716	8.198296
7.213089	7.290146
8.497442	7.175386
9.920626	10.060482
8.402984	6.498330
9.954342	9.650928
8.919148	9.553742
9.810988	8.403415
9.235553	10.140059
10.646080	10.223908
8.528397	8.129553
9.640304	9.225624
10.679771	9.946700
7.589935	7.147811
8.762493	9.218189
9.778510	9.730430
9.934223	10.958411
7.886067	6.962232
9.509425	9.867631
10.176610	10.316577
9.324804	7.639206
7.507049	6.200063
8.981017	9.731255
10.501358	10.703719
10.909054	11.078989
6.969444	6.635254
6.347107	5.494424
8.265205	9.323635
8.241595	7.863361
9.225343	8.740686
9.287258	10.622058
8.665855	8.787121
9.620975	9.539178
9.368998	9.858109
10.787385	10.889699
8.329576	7.576702
8.617072	7.254452
8.896407	9.529081
8.995063	8.708031
8.975002	6.584756
9.114981	8.584201
10.294146	10.588357
8.456698	7.490712
9.279931	7.944356
7.213445	9.122626
9.215486	9.915900
7.047438	7.415476
9.228691	9.040152
10.453628	12.408242
8.414515	8.698475
9.605100	10.864570
8.209808	8.824106
7.810521	7.646532
6.521791	7.246728
7.455501	9.082446
10.516513	11.535363
9.398910	8.915675
8.915351	10.427429
10.380334	8.700483
8.865227	8.610873
10.338563	9.504984
8.315475	9.898154
10.203297	9.876479
9.120362	7.709928
9.735170	9.662054
8.393475	10.297777
10.199226	11.003061
9.333895	10.216181
9.133969	9.256762
8.655137	10.616188
9.688397	9.190598
9.662240	9.793599
7.847305	7.442798
6.832375	8.722249
9.588255	10.345100
7.972316	7.310844
10.054785	10.842100
9.615835	11.768973
8.887603	9.904177
11.361527	9.868491
9.239329	6.240581
8.064765	7.098526
8.336450	7.702895
8.551888	9.851487
8.180792	6.886476
